,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
174,1695809799808,0.10253906,0.56640625,-0.27539062,-32.46875,-15.28125,-12.90625,0.0,0.0,0.0
175,1695809799868,0.15527344,0.5576172,-0.31640625,-43.21875,17.96875,-14.375,0.0,0.0,0.0
176,1695809799898,0.3076172,0.72753906,-0.45117188,-62.375,45.21875,-14.96875,0.0,0.0,0.0
177,1695809799928,0.59472656,1.1220703,-0.5566406,-49.625,17.5,-1.78125,0.0,0.0,0.0
178,1695809799988,0.5439453,1.0917969,-0.62402344,1.28125,-18.75,12.84375,0.0,0.0,0.0
179,1695809800018,0.45703125,0.6689453,-0.6220703,8.125,-47.3125,34.46875,0.0,0.0,0.0
180,1695809800048,0.053710938,1.2890625,-0.46972656,-44.0,-3.5625,33.90625,0.0,0.0,0.0
181,1695809800108,0.3623047,1.5839844,0.059570312,-31.25,7.53125,-4.53125,0.0,0.0,0.0
182,1695809800138,-0.009765625,0.66796875,-0.04296875,27.28125,26.71875,4.25,0.0,0.0,0.0
183,1695809800168,0.12402344,0.71875,-0.080078125,30.625,78.59375,-2.28125,0.0,0.0,0.0
184,1695809800227,0.76953125,1.1337891,0.06542969,-15.25,121.9375,15.90625,-16.9375,33.9375,-153.0625
185,1695809800258,0.29785156,0.9042969,-0.08300781,-42.25,76.21875,13.40625,0.0,0.0,0.0
186,1695809800288,0.29003906,0.8466797,-0.043945312,-34.96875,49.125,0.78125,0.0,0.0,0.0
187,1695809800347,0.33007812,0.92089844,0.083984375,-45.28125,75.34375,-0.15625,0.0,0.0,0.0
188,1695809800378,0.38183594,0.8847656,-0.0546875,-32.34375,85.25,-6.5,0.0,0.0,0.0
189,1695809800408,0.4267578,0.77734375,0.032226562,-17.03125,73.46875,-10.46875,0.0,0.0,0.0
190,1695809800469,0.47753906,0.7373047,0.024414062,-16.78125,60.40625,-18.34375,0.0,0.0,0.0
191,1695809800533,0.46191406,0.8222656,-0.047851562,-19.53125,45.21875,-22.0625,0.0,0.0,0.0
192,1695809800542,0.48535156,0.8564453,-0.08300781,-21.78125,41.34375,-26.3125,0.0,0.0,0.0
193,1695809800591,0.48632812,0.87109375,0.03125,-27.96875,40.625,-28.65625,0.0,0.0,0.0
194,1695809800620,0.49902344,0.9316406,0.0078125,-26.6875,40.25,-17.0,0.0,0.0,0.0
195,1695809800651,0.48632812,0.97265625,-0.0009765625,-4.9375,34.46875,-6.5625,0.0,0.0,0.0
196,1695809800711,0.62109375,1.0625,0.057617188,27.84375,30.5,-3.6875,-11.6875,39.0625,-141.8125
197,1695809800741,0.59765625,1.0800781,0.13476562,53.15625,-12.21875,10.71875,0.0,0.0,0.0
198,1695809800771,0.2861328,1.1376953,-0.005859375,80.25,-50.375,19.375,0.0,0.0,0.0
199,1695809800830,0.41015625,1.2246094,0.0625,96.3125,-67.90625,10.21875,0.0,0.0,0.0
200,1695809800861,0.17675781,1.1767578,-0.030273438,100.09375,-69.53125,10.125,0.0,0.0,0.0
201,1695809800903,0.14257812,1.1542969,-0.07910156,115.84375,-48.25,3.03125,0.0,0.0,0.0
202,1695809800955,0.3232422,0.95214844,-0.14355469,105.90625,-33.28125,-8.4375,0.0,0.0,0.0
203,1695809800982,0.35058594,0.8173828,-0.20410156,88.1875,-48.96875,-0.03125,0.0,0.0,0.0
204,1695809801011,0.28125,0.64453125,-0.24609375,44.5625,-48.53125,3.8125,0.0,0.0,0.0
205,1695809801072,0.11816406,0.5546875,-0.23632812,4.34375,-36.40625,-1.5625,0.0,0.0,0.0
206,1695809801100,0.10449219,0.53125,-0.23632812,-29.96875,-14.84375,-14.0625,0.0,0.0,0.0
207,1695809801131,0.15332031,0.57910156,-0.3779297,-50.40625,15.53125,-19.5625,0.0,0.0,0.0
208,1695809801190,0.3076172,0.6904297,-0.4580078,-58.40625,35.9375,-13.5625,0.0,0.0,0.0
209,1695809801220,0.47265625,0.9765625,-0.5185547,-58.59375,8.9375,-3.625,-17.6875,35.0,-159.1875
210,1695809801251,0.38867188,1.1660156,-0.53808594,-11.96875,-32.75,4.25,0.0,0.0,0.0
211,1695809801310,0.42382812,0.8183594,-0.63671875,-5.4375,-58.0625,10.0,0.0,0.0,0.0
212,1695809801343,0.19726562,1.328125,-0.4921875,-27.65625,-16.875,36.125,0.0,0.0,0.0
213,1695809801368,0.0390625,1.2607422,0.05859375,0.4375,38.78125,13.59375,0.0,0.0,0.0
214,1695809801429,0.2763672,0.8203125,-0.047851562,12.375,11.625,-2.875,0.0,0.0,0.0
215,1695809801462,0.2734375,0.7363281,-0.013671875,27.28125,24.875,0.09375,0.0,0.0,0.0
216,1695809801497,0.5048828,1.1689453,0.12988281,-12.375,93.71875,11.28125,0.0,0.0,0.0
217,1695809801551,0.45214844,0.8876953,-0.1328125,-38.5,63.15625,17.1875,0.0,0.0,0.0
218,1695809801582,0.40820312,0.8544922,-0.03515625,-41.9375,15.0,4.5625,0.0,0.0,0.0
